STATION,NAME,DATE,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TmeanC
USW00013722,"RALEIGH AIRPORT, NC US",9/4/2018,0.01,,0,0,80,92,72,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/5/2018,0,,0,0,80,91,71,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",9/6/2018,0,,0,0,81,92,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/7/2018,0.03,,0,0,81,92,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",9/8/2018,0,,0,0,79,91,71,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/9/2018,0.15,,0,0,74,80,67,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",9/10/2018,0.26,,0,0,74,88,67,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",9/11/2018,0,,0,0,76,88,68,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/12/2018,0.13,,0,0,77,88,72,25
USW00013722,"RALEIGH AIRPORT, NC US",9/13/2018,0.28,,0,0,76,81,74,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/14/2018,2.5,,0,0,76,79,73,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/15/2018,1.85,,0,0,75,77,73,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/16/2018,0.9,,0,0,74,76,73,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",9/17/2018,1.32,,0,0,78,88,72,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/18/2018,0,,0,0,78,85,71,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",9/19/2018,0,,0,0,76,88,65,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/20/2018,0,,0,0,76,87,67,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/21/2018,0,,0,0,76,83,70,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/22/2018,0,,0,0,76,88,67,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",9/23/2018,0,,0,0,73,76,64,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/24/2018,0,,0,0,68,74,64,20
USW00013722,"RALEIGH AIRPORT, NC US",9/25/2018,0,,0,0,74,85,69,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",9/26/2018,0.12,,0,0,75,87,66,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",9/27/2018,0.21,,0,0,74,79,70,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",9/28/2018,0.02,,0,0,73,79,65,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",9/29/2018,0,,0,0,70,82,60,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",9/30/2018,0,,0,0,71,81,62,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/1/2018,0,,0,0,70,82,60,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/2/2018,0,,0,0,71,83,61,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/3/2018,0,,0,0,73,86,64,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/4/2018,0,,0,0,76,89,66,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/5/2018,0,,0,0,77,90,68,25
USW00013722,"RALEIGH AIRPORT, NC US",10/6/2018,0,,0,0,74,82,68,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/7/2018,0,,0,0,74,87,66,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/8/2018,0,,0,0,76,85,69,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/9/2018,0.07,,0,0,74,80,67,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/10/2018,0.1,,0,0,74,81,69,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/11/2018,2.6,,0,0,75,79,63,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/12/2018,0,,0,0,63,71,51,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",10/13/2018,0,,0,0,58,70,48,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",10/14/2018,0,,0,0,55,65,49,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",10/15/2018,0,,0,0,66,80,59,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/16/2018,0.01,,0,0,71,75,64,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/17/2018,0,,0,0,66,71,53,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",10/18/2018,0,,0,0,56,62,43,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/19/2018,0,,0,0,52,69,39,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/20/2018,0.21,,0,0,61,67,54,16.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/21/2018,0,,0,0,53,58,37,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",10/22/2018,0,,0,0,45,62,34,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",10/23/2018,0,,0,0,52,66,42,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/24/2018,0,,0,0,51,61,38,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/25/2018,0,,0,0,45,55,36,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",10/26/2018,1.58,,0,0,45,52,42,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",10/27/2018,0.01,,0,0,51,55,47,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",10/28/2018,0,,0,0,52,64,42,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",10/29/2018,0,,0,0,56,65,39,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",10/30/2018,0,,0,0,49,65,35,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",10/31/2018,0,,0,0,54,72,42,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/1/2018,0.11,,0,0,63,75,55,17.22222222
USW00013722,"RALEIGH AIRPORT, NC US",11/2/2018,0,,0,0,68,70,60,20
USW00013722,"RALEIGH AIRPORT, NC US",11/3/2018,0,,0,0,57,61,39,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",11/4/2018,0.04,,0,0,49,65,37,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",11/5/2018,0.82,,0,0,58,62,54,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",11/6/2018,0.03,,0,0,65,74,57,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",11/7/2018,0,,0,0,60,73,49,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/8/2018,0,,0,0,58,65,51,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",11/9/2018,0.07,,0,0,53,53,50,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",11/10/2018,0,,0,0,49,52,34,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",11/11/2018,0,,0,0,38,51,28,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",11/12/2018,3.17,,0,0,41,48,35,5
USW00013722,"RALEIGH AIRPORT, NC US",11/13/2018,1.19,,0,0,48,51,44,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",11/14/2018,0.04,,0,0,46,48,39,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",11/15/2018,0.88,,0,0,40,43,36,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",11/16/2018,0,,0,0,42,54,34,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",11/17/2018,0,,0,0,43,59,33,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",11/18/2018,0,,0,0,46,59,37,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",11/19/2018,0,,0,0,51,65,43,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",11/20/2018,0,,0,0,53,64,38,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",11/21/2018,0,,0,0,43,57,30,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",11/22/2018,0,,0,0,41,50,33,5
USW00013722,"RALEIGH AIRPORT, NC US",11/23/2018,0,,0,0,36,45,27,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",11/24/2018,0.72,,0,0,39,45,36,3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",11/25/2018,0,,0,0,47,59,42,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",11/26/2018,0.01,,0,0,52,63,39,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",11/27/2018,0,,0,0,41,48,31,5
USW00013722,"RALEIGH AIRPORT, NC US",11/28/2018,0,,0,0,34,42,25,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",11/29/2018,0,,0,0,35,51,25,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",11/30/2018,0.02,,0,0,51,68,42,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",12/1/2018,0.32,,0,0,56,62,52,13.33333333
USW00013722,"RALEIGH AIRPORT, NC US",12/2/2018,0,,0,0,62,71,58,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",12/3/2018,0,,0,0,62,68,47,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",12/4/2018,0,,0,0,48,53,41,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/5/2018,0,,0,0,42,48,30,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/6/2018,0,,0,0,35,46,25,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",12/7/2018,0,,0,0,40,50,29,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/8/2018,0,,0,0,38,43,31,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/9/2018,1.75,,7,3.1,34,38,30,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/10/2018,0.73,,1.9,1.2,33,34,30,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",12/11/2018,0,,0,2,34,44,27,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/12/2018,0,,0,1.2,34,45,24,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",12/13/2018,0,,0,0,38,51,29,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/14/2018,0.7,,0,0,41,57,36,5
USW00013722,"RALEIGH AIRPORT, NC US",12/15/2018,0.23,,0,0,47,49,42,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/16/2018,0,,0,0,50,60,42,10
USW00013722,"RALEIGH AIRPORT, NC US",12/17/2018,0,,0,0,49,61,36,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/18/2018,0,,0,0,44,53,34,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",12/19/2018,0,,0,0,38,53,27,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/20/2018,0.68,,0,0,49,66,45,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/21/2018,0.04,,0,0,62,65,46,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",12/22/2018,0,,0,0,48,53,34,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",12/23/2018,0.01,,0,0,41,57,28,5
USW00013722,"RALEIGH AIRPORT, NC US",12/24/2018,0,,0,0,47,51,29,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/25/2018,0,,0,0,37,50,26,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",12/26/2018,0,,0,0,38,51,26,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",12/27/2018,0.02,,0,0,40,54,29,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",12/28/2018,1.61,,0,0,58,68,50,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",12/29/2018,0,,0,0,58,65,45,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",12/30/2018,0.01,,0,0,50,59,45,10
USW00013722,"RALEIGH AIRPORT, NC US",12/31/2018,0.13,,0,0,53,67,47,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",1/1/2019,0,,0,0,66,71,51,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",1/2/2019,0.01,,0,0,52,54,47,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/3/2019,0.21,,0,0,51,55,47,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",1/4/2019,0.54,,0,0,50,60,46,10
USW00013722,"RALEIGH AIRPORT, NC US",1/5/2019,0.01,,0,0,54,61,44,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",1/6/2019,0,,0,0,52,65,39,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/7/2019,0,,0,0,46,51,40,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/8/2019,0,,0,0,53,67,46,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",1/9/2019,0,,0,0,52,57,37,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",1/10/2019,0,,0,0,35,39,27,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/11/2019,0,,0,0,31,43,21,-0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/12/2019,0.07,,0,0,34,39,30,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/13/2019,1.04,,0,0,34,37,32,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/14/2019,0,,0,0,34,41,31,1.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/15/2019,0,,0,0,37,47,28,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/16/2019,0,,0,0,37,54,26,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/17/2019,0.01,,0,0,38,49,28,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",1/18/2019,0,,0,0,48,59,39,8.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/19/2019,0,,0,0,45,59,37,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",1/20/2019,0.61,,0,0,53,59,26,11.66666667
USW00013722,"RALEIGH AIRPORT, NC US",1/21/2019,0,,0,0,25,31,17,-3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/22/2019,0,,0,0,25,39,17,-3.888888889
USW00013722,"RALEIGH AIRPORT, NC US",1/23/2019,0.04,,0,0,41,64,31,5
USW00013722,"RALEIGH AIRPORT, NC US",1/24/2019,0.73,,0,0,60,65,35,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",1/25/2019,0,,0,0,38,47,27,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",1/26/2019,0,,0,0,35,51,22,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/27/2019,0,,0,0,37,53,26,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",1/28/2019,0,,0,0,43,50,37,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",1/29/2019,0.16,,0,0,44,54,31,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",1/30/2019,0,,0,0,33,44,21,0.555555556
USW00013722,"RALEIGH AIRPORT, NC US",1/31/2019,0,,0,0,29,39,18,-1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/1/2019,0,,0,0,38,58,27,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/2/2019,0,,0,0,44,60,29,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/3/2019,0,,0,0,47,61,33,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/4/2019,0,,0,0,50,68,37,10
USW00013722,"RALEIGH AIRPORT, NC US",2/5/2019,0,,0,0,55,76,38,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",2/6/2019,0,,0,0,60,77,47,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",2/7/2019,0,,0,0,68,79,60,20
USW00013722,"RALEIGH AIRPORT, NC US",2/8/2019,0,,0,0,67,75,45,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",2/9/2019,0,,0,0,44,46,33,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/10/2019,0,,0,0,35,43,27,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/11/2019,0.15,,0,0,40,46,36,4.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/12/2019,0.17,,0,0,43,48,41,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",2/13/2019,0,,0,0,47,57,39,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/14/2019,0,,0,0,46,64,29,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/15/2019,0,,0,0,57,67,49,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",2/16/2019,0.45,,0,0,50,58,34,10
USW00013722,"RALEIGH AIRPORT, NC US",2/17/2019,0.24,,0,0,37,40,34,2.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/18/2019,0.42,,0,0,46,63,38,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",2/19/2019,0.25,,0,0,41,45,33,5
USW00013722,"RALEIGH AIRPORT, NC US",2/20/2019,0.39,,0,0,35,37,32,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",2/21/2019,0.14,,0,0,42,59,35,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",2/22/2019,0.69,,0,0,49,53,40,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",2/23/2019,1.02,,0,0,41,42,39,5
USW00013722,"RALEIGH AIRPORT, NC US",2/24/2019,0.05,,0,0,47,65,41,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/25/2019,0,,0,0,51,59,37,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",2/26/2019,0,,0,0,45,63,30,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",2/27/2019,0.29,,0,0,47,50,40,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",2/28/2019,0,,0,0,49,62,42,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",3/1/2019,0.65,,0,0,44,47,39,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/2/2019,0,,0,0,44,59,37,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/3/2019,0.81,,0,0,47,50,42,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",3/4/2019,0.01,,0,0,45,50,34,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",3/5/2019,0,,0,0,36,44,32,2.222222222
USW00013722,"RALEIGH AIRPORT, NC US",3/6/2019,0,,0,0,35,42,27,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/7/2019,0,,0,0,35,50,23,1.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/8/2019,0.1,,0,0,43,49,39,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",3/9/2019,0.01,,0,0,44,48,41,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",3/10/2019,0.04,,0,0,55,68,47,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",3/11/2019,0,,0,0,59,66,44,15
USW00013722,"RALEIGH AIRPORT, NC US",3/12/2019,0,,0,0,50,60,35,10
USW00013722,"RALEIGH AIRPORT, NC US",3/13/2019,0,,0,0,47,64,32,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",3/14/2019,0,,0,0,59,75,50,15
USW00013722,"RALEIGH AIRPORT, NC US",3/15/2019,0.31,,0,0,66,74,58,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",3/16/2019,0,,0,0,55,59,40,12.77777778
USW00013722,"RALEIGH AIRPORT, NC US",3/17/2019,0,,0,0,46,57,35,7.777777778
USW00013722,"RALEIGH AIRPORT, NC US",3/18/2019,0,,0,0,45,60,32,7.222222222
USW00013722,"RALEIGH AIRPORT, NC US",3/19/2019,0,,0,0,43,55,33,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",3/20/2019,0.05,,0,0,42,53,32,5.555555556
USW00013722,"RALEIGH AIRPORT, NC US",3/21/2019,0.58,,0,0,47,59,44,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",3/22/2019,0,,0,0,51,63,42,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/23/2019,0,,0,0,51,62,35,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/24/2019,0,,0,0,50,71,32,10
USW00013722,"RALEIGH AIRPORT, NC US",3/25/2019,0.54,,0,0,60,71,51,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/26/2019,0.06,,0,0,51,56,39,10.55555556
USW00013722,"RALEIGH AIRPORT, NC US",3/27/2019,0,,0,0,43,57,30,6.111111111
USW00013722,"RALEIGH AIRPORT, NC US",3/28/2019,0,,0,0,49,66,32,9.444444444
USW00013722,"RALEIGH AIRPORT, NC US",3/29/2019,0,,0,0,58,74,45,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",3/30/2019,0,,0,0,64,76,53,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",3/31/2019,0.01,,0,0,62,65,44,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/1/2019,0,,0,0,44,53,34,6.666666667
USW00013722,"RALEIGH AIRPORT, NC US",4/2/2019,0.35,,0,0,38,40,31,3.333333333
USW00013722,"RALEIGH AIRPORT, NC US",4/3/2019,0,,0,0,47,69,31,8.333333333
USW00013722,"RALEIGH AIRPORT, NC US",4/4/2019,0,,0,0,60,75,48,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/5/2019,0.54,,0,0,59,60,54,15
USW00013722,"RALEIGH AIRPORT, NC US",4/6/2019,0,,0,0,58,67,53,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/7/2019,0,,0,0,60,71,52,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/8/2019,1.98,,0,0,66,81,57,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/9/2019,0.04,,0,0,66,74,61,18.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/10/2019,0,,0,0,65,74,54,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/11/2019,0,,0,0,64,79,47,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/12/2019,0.65,,0,0,65,69,59,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/13/2019,0.93,,0,0,67,70,64,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/14/2019,0.28,,0,0,70,79,66,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/15/2019,0.05,,0,0,65,71,47,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",4/16/2019,0,,0,0,54,69,38,12.22222222
USW00013722,"RALEIGH AIRPORT, NC US",4/17/2019,0,,0,0,62,80,48,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/18/2019,0,,0,0,69,80,61,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/19/2019,1.31,,0,0,69,73,64,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/20/2019,0.02,,0,0,59,66,49,15
USW00013722,"RALEIGH AIRPORT, NC US",4/21/2019,0,,0,0,52,64,44,11.11111111
USW00013722,"RALEIGH AIRPORT, NC US",4/22/2019,0,,0,0,57,73,43,13.88888889
USW00013722,"RALEIGH AIRPORT, NC US",4/23/2019,0,,0,0,64,81,46,17.77777778
USW00013722,"RALEIGH AIRPORT, NC US",4/24/2019,0,,0,0,72,84,58,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",4/25/2019,0,,0,0,71,82,59,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/26/2019,0.21,,0,0,69,77,51,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",4/27/2019,0,,0,0,59,74,45,15
USW00013722,"RALEIGH AIRPORT, NC US",4/28/2019,0,,0,0,67,82,56,19.44444444
USW00013722,"RALEIGH AIRPORT, NC US",4/29/2019,0,,0,0,62,69,54,16.66666667
USW00013722,"RALEIGH AIRPORT, NC US",4/30/2019,0,,0,0,71,86,60,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/1/2019,0,,0,0,74,84,63,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/2/2019,0,,0,0,74,85,63,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/3/2019,0,,0,0,73,84,63,22.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/4/2019,0.63,,0,0,75,86,65,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",5/5/2019,0.36,,0,0,69,77,63,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/6/2019,0,,0,0,68,77,60,20
USW00013722,"RALEIGH AIRPORT, NC US",5/7/2019,0,,0,0,69,79,58,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/8/2019,0,,0,0,71,83,62,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/9/2019,0,,0,0,72,83,63,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/10/2019,0,,0,0,72,78,66,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/11/2019,0.18,,0,0,71,81,64,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/12/2019,0,,0,0,70,76,65,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/13/2019,1.32,,0,0,68,74,57,20
USW00013722,"RALEIGH AIRPORT, NC US",5/14/2019,0,,0,0,60,67,47,15.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/15/2019,0,,0,0,58,72,43,14.44444444
USW00013722,"RALEIGH AIRPORT, NC US",5/16/2019,0,,0,0,65,79,51,18.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/17/2019,0,,0,0,71,85,58,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/18/2019,0,,0,0,77,91,62,25
USW00013722,"RALEIGH AIRPORT, NC US",5/19/2019,0,,0,0,79,89,69,26.11111111
USW00013722,"RALEIGH AIRPORT, NC US",5/20/2019,0,,0,0,78,88,69,25.55555556
USW00013722,"RALEIGH AIRPORT, NC US",5/21/2019,0,,0,0,76,85,63,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",5/22/2019,0,,0,0,71,80,62,21.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/23/2019,0,,0,0,72,84,64,22.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/24/2019,0,,0,0,80,93,68,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/25/2019,0,,0,0,81,92,71,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/26/2019,0.05,,0,0,83,94,72,28.33333333
USW00013722,"RALEIGH AIRPORT, NC US",5/27/2019,0,,0,0,80,89,68,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",5/28/2019,0,,0,0,81,96,67,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/29/2019,0,,0,0,82,95,68,27.77777778
USW00013722,"RALEIGH AIRPORT, NC US",5/30/2019,0,,0,0,81,96,65,27.22222222
USW00013722,"RALEIGH AIRPORT, NC US",5/31/2019,0.67,,0,0,80,91,64,26.66666667
USW00013722,"RALEIGH AIRPORT, NC US",6/1/2019,0,,0,0,70,84,61,21.11111111
USW00013722,"RALEIGH AIRPORT, NC US",6/2/2019,0,,0,0,75,88,62,23.88888889
USW00013722,"RALEIGH AIRPORT, NC US",6/3/2019,0,,0,0,74,82,60,23.33333333
USW00013722,"RALEIGH AIRPORT, NC US",6/4/2019,0,,0,0,69,84,57,20.55555556
USW00013722,"RALEIGH AIRPORT, NC US",6/5/2019,0.29,,0,0,76,88,68,24.44444444
USW00013722,"RALEIGH AIRPORT, NC US",6/6/2019,0,,0,0,77,90,69,25
USW00013722,"RALEIGH AIRPORT, NC US",6/7/2019,0.53,,0,0,75,78,71,23.88888889
